subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,avg_hold_time,std_hold_time,avg_dd_time,std_dd_time,avg_ud_time,std_ud_time,typing_speed,rhythm_cv,overlap_ratio
s039,1,18,0.136518,0.365864,0.211343,0.173376,0.235068,0.07385,0.294973,0.120122,-0.109162,0.25287,0.240601,0.02264,0.157885,0.465095,0.243693,0.112309,0.451061,0.388643,0.095446,0.37944,0.258574,0.224566,0.459456,0.216541,0.106507,0.394153,0.367129,0.112265,0.319589,0.190411,0.252976,0.1745173636363636,0.0704656915388939,0.3430449,0.1140034910074151,0.1863662,0.1529143632471747,3.2065773314222135,0.3323281811918303,0.1
s039,1,19,0.146226,0.344861,0.206085,0.146786,0.248267,0.062909,0.273035,0.151763,-0.113821,0.264021,0.271881,0.025007,0.192899,0.35777,0.24515,0.141829,0.477182,0.281804,0.100739,0.3848,0.295513,0.257156,0.445439,0.201931,0.112957,0.428398,0.328074,0.110439,0.324377,0.243488,0.27747,0.18395972727272725,0.07104863127899216,0.3434738,0.09927998978959567,0.177614,0.14105824017917012,3.202573238482819,0.28904675378188416,0.1
s039,1,20,0.121419,0.346492,0.212145,0.147236,0.207331,0.071305,0.22577,0.148829,-0.087922,0.266384,0.323792,0.029381,0.194265,0.396566,0.268978,0.137824,0.488068,0.332354,0.078937,0.375766,0.240746,0.229455,0.420379,0.187971,0.105537,0.452144,0.406722,0.117598,0.308498,0.229762,0.247382,0.17016427272727275,0.06451283505178004,0.3467865,0.10563258252836154,0.18914419999999998,0.1472871656336695,3.171980454833161,0.3046040704650292,0.1
s039,1,21,0.117203,0.341526,0.238877,0.151295,0.229617,0.06917,0.213192,0.14675,-0.10232,0.256625,0.305332,0.029642,0.185167,0.407871,0.273942,0.138207,0.386555,0.335057,0.107292,0.39925,0.25363,0.227673,0.398805,0.230344,0.106465,0.371453,0.359728,0.112079,0.315565,0.213031,0.258159,0.17030518181818183,0.06014038901240693,0.3302723999999999,0.08505991202048901,0.1901101,0.1457763233964586,3.33058408755924,0.25754470989716954,0.1
s039,1,22,0.132206,0.343337,0.184924,0.167587,0.235958,0.070639,0.247247,0.138814,-0.115481,0.236784,0.280789,0.033695,0.177763,0.469244,0.248318,0.138511,0.447758,0.346434,0.105681,0.368374,0.265676,0.228355,0.489922,0.211614,0.1101,0.438312,0.305902,0.123562,0.338175,0.228004,0.252735,0.17459372727272726,0.05728256644231455,0.3550683,0.11245401718534656,0.17797250000000003,0.14123278105174844,3.0979955124126826,0.3167109370739015,0.1
s039,1,23,0.135352,0.338751,0.224772,0.157727,0.232959,0.06759,0.228799,0.143434,-0.085668,0.23982,0.284162,0.027504,0.167273,0.368468,0.283826,0.131961,0.472381,0.356251,0.094742,0.397941,0.272173,0.267442,0.470726,0.224208,0.094048,0.478735,0.359829,0.117916,0.404925,0.215188,0.237923,0.17027299999999998,0.06276188388026605,0.3592482,0.11143245928543442,0.19456729999999997,0.14614457114868595,3.061949927654474,0.3101823646816067,0.1
s039,1,24,0.12717,0.386947,0.200647,0.152256,0.216542,0.061178,0.258348,0.138459,-0.109655,0.255281,0.244046,0.031626,0.20008,0.410812,0.218923,0.138931,0.407911,0.295103,0.095183,0.433353,0.26045,0.262504,0.487563,0.211131,0.112503,0.453116,0.329712,0.118391,0.327122,0.205038,0.247775,0.17894745454545455,0.06662571373781093,0.35058710000000004,0.11509798419361364,0.1704153,0.13531313110300863,3.1375940529471844,0.3283006731012262,0.1
s039,1,25,0.127517,0.341689,0.194307,0.144729,0.221779,0.077389,0.23753,0.149425,-0.119187,0.257737,0.264518,0.024281,0.208697,0.489811,0.308178,0.131576,0.459755,0.342601,0.101121,0.367019,0.337784,0.258247,0.488695,0.214938,0.094229,0.412352,0.270061,0.114992,0.298025,0.238256,0.258639,0.17591036363636361,0.06815200839193622,0.3493068,0.11630935421901561,0.18886080000000002,0.15062821130762102,3.149094148754047,0.3329719057553319,0.1
s039,1,26,0.124011,0.318587,0.221607,0.14385,0.242613,0.074671,0.217573,0.138013,-0.113757,0.238017,0.260553,0.033864,0.152293,0.42112,0.230616,0.128786,0.471011,0.364263,0.095975,0.337907,0.299221,0.249133,0.477577,0.207294,0.102405,0.450616,0.338413,0.120407,0.265548,0.198523,0.246086,0.16532145454545455,0.06001585590885734,0.3383545,0.11425186090023509,0.1854715,0.14798126574840478,3.251028137648531,0.3376690941705937,0.1
s039,1,27,0.145516,0.380675,0.218121,0.147454,0.214926,0.068819,0.252294,0.152335,-0.117679,0.216256,0.270923,0.033015,0.205613,0.453462,0.259556,0.138194,0.539729,0.287115,0.102932,0.37242,0.313027,0.24365,0.462597,0.232848,0.110723,0.473644,0.373827,0.11413,0.338301,0.198669,0.24393,0.17460836363636362,0.05838605332829532,0.36590120000000004,0.12350843816049348,0.18673179999999998,0.1489921485774782,3.0062760111199416,0.33754585878656557,0.1
s039,1,28,0.154385,0.366479,0.191889,0.144443,0.221768,0.070644,0.229476,0.152089,-0.12166,0.224861,0.288055,0.030252,0.198902,0.525517,0.187573,0.123391,0.418376,0.309461,0.085723,0.394284,0.25139,0.244001,0.446215,0.227889,0.115709,0.538025,0.292836,0.121814,0.32971,0.206591,0.253388,0.17237209090909092,0.059322562688161995,0.3680518,0.12424315480790972,0.1646865,0.1336765178358646,2.9887097414005313,0.3375697427161402,0.1
s039,1,29,0.12958,0.391914,0.189061,0.163146,0.22015,0.07154,0.246058,0.156338,-0.094163,0.24676,0.293866,0.025904,0.190151,0.424764,0.241561,0.12768,0.468874,0.355045,0.093656,0.347025,0.271729,0.249346,0.451066,0.214501,0.118294,0.452992,0.39123,0.121562,0.291457,0.199591,0.251637,0.17616999999999997,0.062405530269359945,0.3498446,0.1071095317215046,0.1865999,0.14883173633891245,3.1442531912740685,0.30616316118606085,0.1
s039,1,30,0.137162,0.348581,0.163205,0.162913,0.24119,0.067124,0.269708,0.127657,-0.10889,0.271357,0.236626,0.034645,0.200011,0.432132,0.284827,0.136853,0.488535,0.26256,0.097867,0.3747,0.311092,0.23146,0.496097,0.219159,0.103931,0.443322,0.420385,0.127091,0.301557,0.188381,0.230067,0.17894727272727273,0.06423170595133047,0.34903969999999995,0.1215959778282617,0.18424879999999996,0.15340818143168825,3.1515039693192497,0.34837290527276027,0.1
s039,1,31,0.133152,0.331855,0.201873,0.144965,0.211813,0.063223,0.247435,0.127694,-0.100797,0.252258,0.235795,0.034499,0.199936,0.41916,0.237312,0.13845,0.442561,0.345711,0.099576,0.358358,0.202222,0.231142,0.470392,0.19613,0.103365,0.392554,0.35736,0.107485,0.334199,0.207817,0.23144,0.17174581818181817,0.061176980974576016,0.33243809999999996,0.10993870666315236,0.17453499999999997,0.14046086048591774,3.3088866769482803,0.33070428256000006,0.1
s039,1,32,0.139967,0.317956,0.188287,0.164164,0.195394,0.07657,0.229866,0.142855,-0.105135,0.260559,0.271683,0.034097,0.203676,0.423368,0.249685,0.1342,0.464473,0.307253,0.108745,0.433383,0.236071,0.284086,0.501458,0.198611,0.105504,0.461731,0.342843,0.113282,0.315939,0.208843,0.22947,0.17941081818181823,0.06468659967229408,0.352824,0.12288921687348235,0.17371250000000002,0.13533915391198184,3.117701743645557,0.3483017407842577,0.1
s039,1,33,0.150493,0.34024,0.2307,0.152762,0.229793,0.065594,0.266345,0.130437,-0.109373,0.240357,0.275493,0.031981,0.181369,0.459884,0.247439,0.141003,0.498866,0.327903,0.089373,0.334551,0.305583,0.228315,0.361804,0.238786,0.104823,0.448333,0.312269,0.130098,0.321673,0.213938,0.269636,0.17768854545454546,0.06395221894252558,0.3401074,0.11175913204864588,0.18648199999999998,0.14344278499573734,3.2342724680497983,0.32859952110024854,0.1
s039,1,34,0.125077,0.336166,0.19458,0.158709,0.226883,0.06986,0.257693,0.145945,-0.113002,0.269191,0.290433,0.027249,0.185281,0.412923,0.195108,0.13622,0.412831,0.33118,0.109312,0.380302,0.295251,0.257484,0.388781,0.220671,0.098445,0.423798,0.316989,0.106797,0.341491,0.172094,0.235776,0.17636227272727276,0.06736580442196309,0.3359553,0.09092797718713666,0.17099799999999998,0.1404615938919485,3.2742451153471905,0.270654978446796,0.1
s039,1,35,0.130009,0.349874,0.237124,0.145104,0.238592,0.059454,0.252037,0.145292,-0.09798,0.246407,0.26023,0.034802,0.168994,0.442091,0.251554,0.134642,0.466172,0.353652,0.099746,0.347969,0.263721,0.261312,0.393595,0.198704,0.10538,0.447604,0.401244,0.116365,0.313965,0.228581,0.240636,0.17278472727272728,0.0642405606530499,0.3405384,0.10338007257494067,0.19308559999999997,0.15216239804031012,3.2301790341412304,0.303578302884954,0.1
s039,1,36,0.146908,0.368673,0.214159,0.163541,0.214457,0.077435,0.233935,0.142977,-0.099824,0.256816,0.286655,0.027615,0.162767,0.404406,0.291467,0.121686,0.424399,0.290711,0.095274,0.390506,0.265185,0.25736,0.396777,0.17576,0.11143,0.380664,0.359262,0.10458,0.269326,0.222625,0.240259,0.17223236363636366,0.06355603452587759,0.32788399999999995,0.09455929694347587,0.1824395,0.14105066024836607,3.3548450061607156,0.2883925231470601,0.1
s039,1,37,0.134216,0.379278,0.197036,0.158434,0.234368,0.079346,0.264992,0.15533,-0.089502,0.224428,0.272449,0.031154,0.211306,0.400368,0.232642,0.14215,0.469216,0.389069,0.083497,0.397132,0.288885,0.259,0.469411,0.208591,0.125609,0.475306,0.312267,0.128047,0.312129,0.211075,0.235806,0.17886227272727273,0.062034536730906455,0.3564987,0.10958599104209342,0.1860563,0.1423827999053959,3.085565248905536,0.30739519658316133,0.1
s039,1,38,0.139449,0.336161,0.148221,0.16685,0.222973,0.070856,0.223423,0.120089,-0.10205,0.259368,0.27984,0.02904,0.176677,0.452362,0.252767,0.120613,0.39046,0.356122,0.095739,0.439932,0.297566,0.262353,0.485307,0.204049,0.121571,0.452549,0.369441,0.11969,0.344574,0.232297,0.215722,0.1728595454545455,0.0593198042012339,0.35242470000000004,0.11695514660857524,0.18583089999999997,0.15065060030447935,3.121234124622933,0.3318585311698922,0.1
s039,1,39,0.15631,0.31992,0.192617,0.16197,0.219864,0.077978,0.258668,0.127572,-0.096486,0.261461,0.287451,0.025563,0.173496,0.378995,0.242783,0.145256,0.399752,0.342317,0.07834,0.388967,0.286203,0.248017,0.425539,0.219895,0.113513,0.382055,0.306683,0.135902,0.356033,0.247402,0.210283,0.176656,0.06089381770918949,0.32861480000000004,0.09324875271349328,0.1844955,0.13920875253473747,3.347384232237866,0.2837630863730496,0.1
s039,1,40,0.123308,0.42006,0.239425,0.131318,0.2147,0.082533,0.237012,0.154452,-0.11682,0.238294,0.309526,0.030365,0.199589,0.473088,0.237307,0.122223,0.441558,0.337714,0.099474,0.356436,0.315608,0.247164,0.487707,0.228454,0.114799,0.450166,0.280996,0.116872,0.32906,0.187534,0.255514,0.17141518181818183,0.06330704355412307,0.3636753,0.11266045075954757,0.18231160000000002,0.14244785727899797,3.0246761328030805,0.30978306104845993,0.1
s039,1,41,0.142725,0.393242,0.191424,0.164128,0.234991,0.067067,0.237668,0.12206,-0.104169,0.235666,0.266453,0.025376,0.181368,0.44949,0.258755,0.134069,0.432408,0.363507,0.105255,0.405848,0.235641,0.270218,0.472546,0.195855,0.107581,0.395556,0.38788,0.118183,0.369343,0.192632,0.212585,0.173586,0.057946855343495564,0.3541937,0.11112214242100146,0.18139679999999997,0.15060013077447473,3.105645300862212,0.3137326815346367,0.1
s039,1,42,0.144953,0.375535,0.210133,0.128853,0.184035,0.074403,0.212248,0.119194,-0.10089,0.254531,0.302667,0.025352,0.206749,0.428164,0.286776,0.133611,0.466373,0.333893,0.103217,0.404608,0.287211,0.26344,0.466639,0.227488,0.125074,0.491752,0.358703,0.110339,0.33301,0.226888,0.231713,0.17406618181818184,0.06026679423997627,0.35719769999999995,0.12463789183787123,0.19299569999999996,0.14763007935004302,3.079527107817324,0.3489325053004154,0.1
s039,1,43,0.147032,0.334489,0.217575,0.160465,0.216464,0.07078,0.254707,0.159372,-0.099619,0.26756,0.292062,0.025881,0.178709,0.434355,0.244289,0.134577,0.502735,0.292537,0.094995,0.436769,0.302417,0.283326,0.472132,0.180636,0.097294,0.464585,0.318039,0.106933,0.34299,0.211385,0.213918,0.17631963636363635,0.06918375995603698,0.3655953,0.11614352241185617,0.17639199999999997,0.13620814371476556,3.008791414988103,0.31768329416440316,0.1
s039,1,44,0.137559,0.341221,0.226108,0.165368,0.214116,0.069286,0.235314,0.11172,-0.126614,0.268803,0.294784,0.026151,0.216939,0.398183,0.265974,0.110574,0.414114,0.295246,0.103331,0.39037,0.267371,0.270407,0.459144,0.179768,0.103811,0.441206,0.324704,0.115306,0.353432,0.216269,0.215166,0.176598,0.06655552643169461,0.34182900000000005,0.10852788383329573,0.1744263,0.14232831317224115,3.217983260636166,0.3174917302463466,0.1
s039,1,45,0.132364,0.28649,0.192357,0.159996,0.196721,0.068129,0.25508,0.163961,-0.0802,0.275335,0.252908,0.031303,0.197671,0.43421,0.307832,0.124845,0.490374,0.306934,0.108774,0.370153,0.299845,0.241861,0.46321,0.182258,0.116101,0.432006,0.331554,0.11883,0.36419,0.195622,0.238183,0.17900363636363636,0.06391288934522163,0.34542230000000007,0.11464968681165731,0.1835634,0.13839939012084634,3.184507774975732,0.33191164407318474,0.1
s039,1,46,0.1405,0.388348,0.186862,0.154193,0.257467,0.066546,0.240221,0.142019,-0.103254,0.230953,0.307531,0.030247,0.205412,0.47078,0.240866,0.137525,0.434467,0.293877,0.101992,0.396401,0.243194,0.251861,0.405381,0.182971,0.08181,0.517586,0.285283,0.124006,0.308552,0.196643,0.207934,0.17058245454545456,0.058931736576082056,0.3628532000000001,0.11064768138535733,0.1623235,0.12670593657165397,3.0315290040159484,0.3049378600932242,0.1
s039,1,47,0.133089,0.334142,0.229633,0.147642,0.20905,0.069498,0.229422,0.123152,-0.101721,0.209077,0.304413,0.022779,0.216401,0.485059,0.218277,0.114291,0.464788,0.259331,0.104946,0.307148,0.25349,0.292013,0.431361,0.195983,0.104089,0.482505,0.343989,0.122035,0.358598,0.189002,0.255645,0.1753318181818182,0.06705466777162972,0.3500216,0.12072060900663703,0.16802609999999998,0.13237730141400963,3.142663195642783,0.34489473094714646,0.1
s039,1,48,0.160912,0.332102,0.229639,0.16556,0.247053,0.074112,0.226031,0.15213,-0.092727,0.232637,0.258093,0.023715,0.180061,0.470217,0.257251,0.143008,0.470359,0.331053,0.092809,0.38576,0.266152,0.240355,0.435722,0.199581,0.113104,0.434835,0.385796,0.120963,0.36158,0.175691,0.256824,0.17566036363636364,0.05633026952229632,0.3547851,0.10707495475439416,0.1850263,0.14575075729709872,3.100468424406775,0.3018022790031807,0.1
s039,1,49,0.150088,0.357214,0.228607,0.154666,0.222815,0.070762,0.27076,0.134647,-0.11451,0.228336,0.270515,0.030718,0.181918,0.463555,0.239493,0.118118,0.437681,0.365769,0.094933,0.356427,0.265797,0.259387,0.478438,0.211438,0.123447,0.422396,0.383902,0.116553,0.244242,0.237563,0.250626,0.17716654545454544,0.06450234033329896,0.338793,0.11605225580841685,0.19195389999999998,0.15390343852230493,3.2468203298179126,0.3425461930528521,0.1
s039,1,50,0.14277,0.314881,0.193623,0.169595,0.251944,0.074632,0.264102,0.119167,-0.119502,0.25414,0.285194,0.025268,0.17967,0.476895,0.244619,0.136976,0.356158,0.28689,0.094887,0.384635,0.263773,0.283837,0.441944,0.186591,0.11647,0.455437,0.385341,0.12626,0.326954,0.233616,0.245394,0.18310009090909093,0.06710920151432968,0.34132090000000004,0.10802282191427061,0.1774851,0.14627608598085257,3.2227736420477036,0.31648463000485555,0.1
s039,2,1,0.121519,0.331098,0.179919,0.174116,0.219302,0.07333,0.254546,0.141398,-0.10408,0.255824,0.340965,0.027873,0.217229,0.473881,0.235705,0.138816,0.49234,0.335967,0.08927,0.418839,0.312188,0.239171,0.466836,0.215806,0.108505,0.437029,0.383927,0.117655,0.304622,0.262646,0.248548,0.17865445454545456,0.0657675005475556,0.36263100000000004,0.11693782922276834,0.1923281,0.15213437672476704,3.033386555479261,0.32247057200863305,0.1
s039,2,2,0.122841,0.358297,0.216407,0.144165,0.24096,0.067335,0.2406,0.142632,-0.111107,0.26502,0.289608,0.023924,0.198828,0.45366,0.286192,0.128168,0.456718,0.345525,0.102391,0.340511,0.290373,0.223319,0.401934,0.224097,0.104862,0.464512,0.347799,0.126981,0.31556,0.197383,0.256096,0.17393372727272727,0.06343133268675806,0.34643919999999995,0.10419046142927117,0.1887928,0.1504103372251315,3.1751603167309015,0.3007467354208295,0.1
s039,2,3,0.139614,0.353033,0.191747,0.143958,0.237145,0.075412,0.27761,0.14984,-0.111671,0.236176,0.272737,0.032106,0.202791,0.427232,0.296804,0.137647,0.499422,0.355535,0.086983,0.338106,0.302547,0.251887,0.483201,0.223606,0.109004,0.425562,0.325327,0.11749,0.299217,0.200208,0.214551,0.17433736363636365,0.06444812095363639,0.34854950000000007,0.11216170165261896,0.18916209999999997,0.1491028987514998,3.155936244349798,0.3217956084707132,0.1
s039,2,4,0.152265,0.301965,0.219743,0.144985,0.211927,0.075273,0.239992,0.128024,-0.110702,0.309065,0.230305,0.031242,0.18888,0.490626,0.268201,0.118358,0.483994,0.331723,0.103384,0.367829,0.2711,0.282982,0.478274,0.185735,0.108368,0.427441,0.371143,0.122239,0.352312,0.194659,0.225743,0.1814782727272727,0.07289845641999686,0.34726969999999996,0.12710530053992414,0.1838117,0.14716599602040473,3.167566879575155,0.36601320783181507,0.1
s039,2,5,0.13425,0.393207,0.185991,0.163472,0.220258,0.067721,0.236752,0.146811,-0.104716,0.26378,0.294376,0.028994,0.200443,0.392489,0.231038,0.148051,0.466651,0.310936,0.100396,0.396317,0.302977,0.233029,0.409623,0.209382,0.10904,0.445291,0.410119,0.113026,0.337772,0.214772,0.251235,0.17758854545454544,0.061420630860263295,0.35027949999999997,0.10188320410728485,0.18572139999999998,0.1513203880558657,3.140349349590827,0.2908625860167638,0.1
s039,2,6,0.123102,0.323604,0.198033,0.140994,0.220351,0.069818,0.245534,0.154698,-0.109732,0.229745,0.279453,0.025623,0.169864,0.470751,0.239721,0.142229,0.479136,0.292586,0.117654,0.323551,0.275656,0.301275,0.419701,0.224178,0.101129,0.426296,0.323643,0.126403,0.349937,0.169527,0.236699,0.17587527272727274,0.06616121176654931,0.3447478,0.10697106538457543,0.17090529999999998,0.1364233537029737,3.190738273021612,0.31028787502544375,0.1
s039,2,7,0.130932,0.369757,0.211857,0.155211,0.224815,0.074709,0.248492,0.136397,-0.097485,0.244714,0.253924,0.027085,0.169198,0.415666,0.260922,0.140539,0.503994,0.35169,0.085946,0.354338,0.247431,0.246488,0.447549,0.24556,0.114223,0.402639,0.385115,0.124455,0.34364,0.220388,0.265408,0.1750550909090909,0.06424896545696988,0.3452719,0.11108906762938768,0.19272720000000002,0.1488610100043363,3.1858949425076295,0.3217437167981249,0.1
s039,2,8,0.131733,0.379579,0.21617,0.118448,0.224587,0.058639,0.243278,0.133536,-0.108886,0.265159,0.283641,0.026233,0.185417,0.432432,0.294689,0.126005,0.422579,0.301675,0.089769,0.358703,0.284173,0.282711,0.438983,0.161036,0.117464,0.461708,0.33358,0.120196,0.301252,0.225649,0.221299,0.17286172727272725,0.0690238162913221,0.34369999999999995,0.10665527289043582,0.1792958,0.1445190801326939,3.2004655222577836,0.3103150124739183,0.1
s039,2,9,0.111374,0.356416,0.222185,0.15102,0.196876,0.078673,0.263824,0.134655,-0.117512,0.255463,0.276586,0.030757,0.190548,0.471366,0.26147,0.118117,0.446945,0.32458,0.109448,0.369522,0.24685,0.264179,0.42711,0.179186,0.119716,0.408017,0.320214,0.105339,0.332003,0.234631,0.211181,0.17274627272727272,0.0662396018588441,0.34194959999999996,0.10992324762427039,0.17810340000000002,0.14041702246617632,3.2168483308651337,0.3214603684568332,0.1
s039,2,10,0.141023,0.31429,0.219064,0.157796,0.182587,0.076085,0.268866,0.158406,-0.114652,0.261615,0.300646,0.029116,0.207226,0.322711,0.231087,0.120388,0.436865,0.349137,0.095278,0.350082,0.319028,0.217254,0.404207,0.208486,0.110355,0.399348,0.336295,0.128314,0.31991,0.223527,0.227004,0.17591990909090907,0.0624332025631467,0.3189052,0.0902753722252088,0.18771729999999998,0.14869607659775919,3.4493009207752023,0.2830790134322635,0.1
s039,2,11,0.112495,0.351976,0.235989,0.148236,0.218578,0.067434,0.249811,0.144189,-0.115805,0.261332,0.246086,0.031251,0.195366,0.437768,0.239768,0.117725,0.435304,0.243858,0.098588,0.389993,0.305669,0.233258,0.480735,0.206413,0.112661,0.428506,0.375283,0.10835,0.35584,0.167781,0.25213,0.17181381818181818,0.06690800817214361,0.3488975,0.1106988662315222,0.1757641,0.1444062414713359,3.1527884264003037,0.31728190387922856,0.1
s039,2,12,0.135715,0.329798,0.195864,0.134762,0.227133,0.074235,0.259785,0.126377,-0.105535,0.237802,0.296335,0.033345,0.192943,0.406295,0.250174,0.135427,0.422857,0.316503,0.098566,0.286921,0.307624,0.266857,0.436205,0.208273,0.100082,0.444345,0.348315,0.123644,0.405828,0.205583,0.235642,0.1746568181818182,0.06510693956379485,0.3382094,0.10483144816132228,0.1834381,0.1429789253930258,3.2524229072284805,0.3099601757423671,0.1
s039,2,13,0.114063,0.347058,0.199454,0.169351,0.23428,0.070968,0.278232,0.146118,-0.104925,0.233712,0.27266,0.025996,0.18354,0.486228,0.224954,0.136769,0.398368,0.308056,0.087075,0.354869,0.336109,0.236975,0.440999,0.236618,0.119956,0.452095,0.362901,0.121648,0.332396,0.207707,0.236903,0.17438399999999998,0.06376480720742438,0.3465071,0.10581034511221797,0.1867838,0.14791927079908598,3.1745381263471946,0.3053626954789412,0.1
s039,2,14,0.124436,0.354738,0.219283,0.170959,0.214136,0.064604,0.224222,0.136703,-0.120345,0.238526,0.278732,0.028154,0.196352,0.407808,0.254157,0.141154,0.480388,0.321386,0.094918,0.336934,0.301504,0.261213,0.434843,0.177285,0.109126,0.424658,0.404298,0.117134,0.272057,0.216149,0.283503,0.1783220909090909,0.06619519100577403,0.3340997,0.10846852917787311,0.1866475,0.15619006333968735,3.2924303733286804,0.3246591539330373,0.1
s039,2,15,0.146538,0.323308,0.213288,0.170591,0.240716,0.072731,0.229503,0.119194,-0.092233,0.227338,0.300326,0.029305,0.205668,0.392017,0.247258,0.150382,0.481386,0.337561,0.102441,0.380158,0.223719,0.26934,0.463577,0.216779,0.109105,0.445463,0.35862,0.112311,0.312409,0.232825,0.245302,0.1789562727272727,0.05940794906759686,0.3458554,0.1113482081721819,0.18398530000000002,0.14007316761452449,3.180519951401655,0.32195017036796364,0.1
s039,2,16,0.15609,0.316384,0.203206,0.136464,0.240383,0.082233,0.202929,0.139447,-0.095656,0.242223,0.267497,0.027155,0.18989,0.415843,0.24429,0.118066,0.452115,0.28892,0.100274,0.31728,0.308541,0.236287,0.461059,0.221414,0.119017,0.486741,0.418357,0.114645,0.338852,0.196253,0.204039,0.16544763636363638,0.05153755692749265,0.34356010000000003,0.11098566603290114,0.18947129999999998,0.14901922764980513,3.201768773498436,0.3230458449698981,0.1
s039,2,17,0.155132,0.370262,0.186106,0.156895,0.23533,0.071341,0.262895,0.120282,-0.121209,0.27341,0.301657,0.026629,0.198144,0.417671,0.244831,0.137354,0.462851,0.348326,0.115761,0.310287,0.287084,0.213688,0.463169,0.235715,0.127689,0.396071,0.311431,0.119798,0.272082,0.194687,0.204411,0.17865245454545453,0.05576318487203477,0.3349662000000001,0.10867884411809156,0.17849410000000002,0.14555204122348206,3.283913421712399,0.3244471856372962,0.1
s039,2,18,0.134748,0.330222,0.227443,0.138489,0.205484,0.063949,0.242173,0.131932,-0.103827,0.272688,0.243376,0.031373,0.154832,0.423511,0.263139,0.127505,0.431,0.282303,0.105468,0.423786,0.27982,0.217675,0.574863,0.233328,0.107766,0.474888,0.3123,0.103898,0.394939,0.221764,0.243132,0.168034,0.06325417746204594,0.3634001,0.13498637078975376,0.18115920000000002,0.13653913288122038,3.026966695936517,0.37145385231103467,0.1
s039,2,19,0.131988,0.345847,0.248227,0.18196,0.218915,0.067308,0.234062,0.140641,-0.100436,0.247049,0.329792,0.028323,0.179676,0.46832,0.236951,0.126124,0.436887,0.296735,0.083315,0.373309,0.291424,0.280075,0.433156,0.207384,0.114045,0.467533,0.293537,0.116826,0.2778,0.194309,0.280353,0.17958845454545455,0.07099497379021087,0.34922,0.11028651768814617,0.17637620000000004,0.1341659085947942,3.149876868449688,0.31580812820017434,0.1
s039,2,20,0.132045,0.356184,0.19349,0.115428,0.226849,0.060282,0.243387,0.130032,-0.122476,0.254606,0.27341,0.038166,0.21076,0.398153,0.290055,0.128248,0.400549,0.296945,0.104982,0.370223,0.298955,0.252171,0.39471,0.195941,0.1079,0.43209,0.352071,0.12498,0.353762,0.187284,0.254563,0.17537,0.06638029704061288,0.3335962,0.0947513122861924,0.1790713,0.14756109776861168,3.297399670619749,0.28402994232516127,0.1
s039,2,21,0.14134,0.346869,0.208739,0.146113,0.232703,0.068798,0.261075,0.152225,-0.100857,0.252016,0.269477,0.028384,0.19969,0.416547,0.234195,0.12992,0.48654,0.319818,0.100727,0.382567,0.216851,0.233797,0.418894,0.20283,0.116665,0.467408,0.330824,0.117038,0.369026,0.211818,0.211331,0.1736101818181818,0.05914765606314114,0.3542256,0.10656976392350276,0.17214000000000002,0.13439896047051686,3.105365620101992,0.30085279244350166,0.1
s039,2,22,0.138703,0.311645,0.200149,0.141844,0.210772,0.067185,0.244211,0.13559,-0.11067,0.259581,0.273614,0.028154,0.207588,0.451995,0.240224,0.131666,0.49661,0.31803,0.09188,0.395171,0.253225,0.230269,0.471023,0.186458,0.092328,0.471052,0.371429,0.105624,0.359872,0.220007,0.257422,0.17282872727272727,0.0675673938036549,0.3577344,0.12265548076461973,0.1774191,0.14412236010838536,3.074906970087305,0.3428674383451671,0.1
s039,2,23,0.132128,0.335094,0.20382,0.142528,0.230318,0.073513,0.244562,0.150855,-0.118431,0.272179,0.307432,0.025881,0.153897,0.428687,0.28421,0.13897,0.434858,0.295965,0.091259,0.416237,0.23076,0.245796,0.456177,0.208811,0.108818,0.442959,0.350757,0.114355,0.340777,0.200666,0.242436,0.17153890909090908,0.06589151072096396,0.3543394,0.10198490668634366,0.1755952,0.14213681676141007,3.104368297739399,0.2878170020273603,0.1
s039,2,24,0.127226,0.305493,0.229559,0.167436,0.235721,0.0681,0.234919,0.12922,-0.104728,0.237406,0.280731,0.027651,0.206354,0.416463,0.241208,0.118768,0.440547,0.297726,0.094469,0.364133,0.250276,0.260899,0.469066,0.226587,0.107438,0.436939,0.365363,0.112252,0.318975,0.199411,0.202784,0.16999554545454545,0.06068916843780879,0.3397288,0.10700003848680513,0.18011530000000003,0.1409132700556938,3.2378768005538534,0.3149572109789721,0.1
s039,2,25,0.133684,0.369981,0.217745,0.153007,0.191441,0.060434,0.228872,0.141328,-0.111026,0.226379,0.276632,0.029126,0.175377,0.469737,0.218724,0.143159,0.433489,0.337226,0.099012,0.355487,0.277142,0.286201,0.416692,0.195364,0.102932,0.468731,0.3263,0.105664,0.343738,0.202639,0.2466,0.1728079090909091,0.06477770258114214,0.34672559999999997,0.11268510806885217,0.1753674,0.1417249285444637,3.1725375916863365,0.3249979373281719,0.1
