user,gesture_id,gesture_type,n_points,duration,start_x,start_y,end_x,end_y,mean_pressure,std_pressure,max_pressure,mean_area,std_area
user12,37,pinch_in,14,0.2334,63.0,236.5,63.0,4.1,0.5459,0.0185,0.572,55.84,1.9
user12,38,swipe_right,13,0.2309,72.6,472.9,319.1,472.9,0.4808,0.0167,0.508,30.67,1.05
user12,39,tap,2,0.149,121.2,429.4,120.4,426.9,0.4805,0.227,0.641,10.0,0.0
user12,40,swipe_left,20,0.3488,141.0,459.4,-246.4,459.4,0.4971,0.0164,0.522,10.6,0.34
user12,41,long_press,18,1.8684,166.3,671.6,165.2,668.8,0.5857,0.0303,0.62,16.2,0.0
user12,42,swipe_left,10,0.1818,124.8,365.0,-67.5,365.0,0.438,0.0155,0.459,56.58,2.03
user12,43,swipe_up,8,0.1492,168.8,289.0,168.8,109.3,0.5785,0.021,0.605,20.3,0.78
user12,44,tap,2,0.1539,139.9,459.8,136.8,459.0,0.3735,0.1761,0.498,24.6,0.0
user12,45,double_tap,4,0.6331,178.4,268.8,177.3,267.7,0.457,0.1755,0.609,22.3,0.0
user12,46,swipe_down,12,0.2145,147.3,388.6,147.3,620.8,0.5508,0.0189,0.577,10.58,0.37
user12,47,swipe_left,8,0.1496,104.2,340.1,-67.4,340.1,0.5235,0.0186,0.547,42.58,1.58
user12,48,swipe_down,15,0.2549,150.5,276.8,150.5,567.5,0.4669,0.0158,0.493,56.76,1.89
user12,49,double_tap,4,0.7029,137.6,460.0,139.3,460.9,0.444,0.1709,0.592,15.0,0.0
user12,50,swipe_down,11,0.1874,133.6,568.5,133.6,780.7,0.5673,0.0201,0.6,51.59,1.8
user12,51,swipe_down,17,0.2856,106.9,444.2,106.9,799.7,0.5485,0.0183,0.579,67.15,2.19
user12,52,swipe_down,9,0.1531,106.0,329.3,106.0,482.7,0.6181,0.023,0.655,46.47,1.7
user12,53,long_press,20,2.0129,86.9,316.8,84.2,316.7,0.5343,0.032,0.57,10.0,0.0
user12,54,pinch_out,15,0.2649,189.0,356.9,189.0,88.3,0.4863,0.0165,0.514,44.88,1.49
user12,55,swipe_right,18,0.3022,70.8,519.0,414.4,519.0,0.5174,0.017,0.543,49.12,1.62
user12,56,swipe_left,19,0.3244,125.6,440.2,-168.0,440.2,0.6329,0.021,0.668,51.91,1.69
user12,57,swipe_up,10,0.1723,33.9,300.5,33.9,120.2,0.6988,0.0246,0.732,52.74,1.9
user12,58,swipe_up,22,0.3724,50.1,440.7,50.1,44.6,0.6108,0.0199,0.642,18.68,0.6
user12,59,swipe_left,15,0.2507,59.1,381.0,-170.7,381.0,0.603,0.0207,0.637,50.02,1.66
user12,60,swipe_left,10,0.1817,87.6,441.4,-117.2,441.4,0.522,0.0185,0.547,52.32,1.88
user12,61,swipe_down,26,0.4352,118.5,526.6,118.5,889.5,0.5868,0.0188,0.616,33.17,1.04
user12,62,swipe_down,21,0.3508,99.5,572.9,99.5,948.6,0.625,0.0205,0.66,41.1,1.3
user12,63,swipe_down,23,0.3836,96.4,452.7,96.4,839.5,0.4975,0.0163,0.525,56.97,1.81
user12,64,swipe_down,15,0.2653,103.2,401.3,103.2,740.8,0.43,0.0146,0.454,19.27,0.64
user12,65,swipe_right,8,0.1441,83.5,530.0,253.3,530.0,0.4995,0.0179,0.522,30.25,1.14
user12,66,swipe_left,17,0.2976,60.6,369.9,-278.0,369.9,0.4373,0.0146,0.462,33.49,1.1
user12,67,long_press,14,1.4162,197.2,143.4,196.1,144.5,0.6074,0.02,0.63,24.0,0.0
user12,68,swipe_right,16,0.2831,73.6,300.5,377.6,300.5,0.4915,0.0166,0.516,49.14,1.63
user12,69,long_press,17,1.7582,106.2,329.4,105.0,327.5,0.3414,0.0155,0.359,29.5,0.0
user12,70,double_tap,4,0.6205,195.1,514.2,193.9,507.2,0.523,0.2009,0.697,24.2,0.0
user12,71,swipe_up,9,0.1611,146.6,352.6,146.6,170.7,0.6193,0.0228,0.656,40.47,1.5
user12,72,long_press,20,2.0646,190.1,333.1,190.0,333.2,0.4865,0.0305,0.521,56.4,0.0
user12,73,swipe_right,11,0.1903,33.7,474.8,231.8,474.8,0.5719,0.0206,0.605,45.76,1.6
user12,74,swipe_right,14,0.2345,163.1,365.8,438.3,365.8,0.5656,0.0191,0.593,56.64,1.9
user12,75,double_tap,4,0.6858,35.3,634.5,36.7,633.0,0.46,0.1767,0.613,17.3,0.0
user12,76,pinch_in,10,0.1674,169.4,560.6,169.4,384.0,0.622,0.0218,0.651,20.62,0.73
user12,77,pinch_in,12,0.2097,101.4,567.4,101.4,327.5,0.4777,0.0163,0.501,36.0,1.25
user12,78,pinch_out,11,0.1889,155.4,531.7,155.4,355.5,0.582,0.0207,0.616,35.98,1.27
user12,79,tap,2,0.1518,54.3,278.6,53.1,277.0,0.5605,0.2638,0.747,38.5,0.0
user12,80,tap,2,0.1958,151.4,131.9,150.4,133.1,0.4795,0.2256,0.639,33.8,0.0
user12,81,long_press,18,1.8849,44.6,343.0,45.7,339.8,0.5634,0.0297,0.597,31.3,0.0
user12,82,tap,2,0.1459,141.9,523.0,140.9,523.2,0.504,0.2376,0.672,46.9,0.0
user12,83,long_press,18,1.8844,37.5,199.9,40.7,202.5,0.4143,0.0219,0.439,29.5,0.0
user12,84,double_tap,4,0.7168,114.8,567.8,112.7,564.5,0.452,0.1744,0.603,32.4,0.0
user12,85,tap,2,0.0913,162.4,556.6,164.6,556.3,0.5655,0.2666,0.754,42.6,0.0
user12,86,pinch_in,13,0.2294,125.9,462.7,125.9,229.9,0.5206,0.0181,0.55,30.42,1.04
user12,87,tap,2,0.1157,189.4,491.2,191.6,491.5,0.405,0.1909,0.54,31.5,0.0
user12,88,swipe_left,8,0.1427,36.9,425.4,-143.6,425.4,0.4265,0.0155,0.446,62.78,2.37
user12,89,swipe_left,17,0.2838,82.5,481.2,-230.2,481.2,0.467,0.0157,0.493,43.32,1.42
user12,90,swipe_up,11,0.1967,48.6,597.5,48.6,406.1,0.56,0.0198,0.592,32.69,1.15
user12,91,long_press,17,1.7738,170.0,696.6,169.0,698.4,0.4144,0.0192,0.436,48.8,0.0
user12,92,tap,2,0.1364,160.1,455.5,160.5,458.0,0.5035,0.2369,0.671,34.3,0.0
user12,93,swipe_right,16,0.2685,170.5,219.5,469.7,219.5,0.571,0.0189,0.599,17.54,0.57
user12,94,tap,2,0.1688,132.4,490.0,129.7,487.7,0.414,0.1952,0.552,32.3,0.0
user12,95,tap,2,0.1482,120.8,256.4,124.6,254.3,0.518,0.2447,0.691,39.9,0.0
user12,96,swipe_up,15,0.2529,58.9,298.6,58.9,40.9,0.635,0.0216,0.671,47.63,1.56
user12,97,swipe_left,22,0.3705,96.8,545.2,-274.3,545.2,0.403,0.0129,0.423,50.45,1.6
user12,98,long_press,18,1.8648,179.2,442.0,179.1,441.2,0.6017,0.0311,0.637,62.4,0.0
user12,99,swipe_down,11,0.1839,52.3,362.4,52.3,594.8,0.5457,0.0195,0.577,43.24,1.53
user12,100,swipe_down,18,0.3051,130.6,479.9,130.6,793.4,0.4527,0.015,0.475,26.0,0.86
user12,101,double_tap,4,0.6186,150.1,678.9,151.4,678.4,0.513,0.1975,0.684,39.2,0.0
user12,102,long_press,14,1.4031,153.9,327.9,153.5,325.6,0.5566,0.0182,0.576,31.3,0.0
user12,103,pinch_out,9,0.1608,153.3,501.7,153.3,342.5,0.4861,0.0181,0.515,65.89,2.41
user12,104,swipe_right,13,0.2217,132.4,220.9,381.5,220.9,0.5607,0.0196,0.593,39.15,1.35
user12,105,swipe_up,13,0.2309,108.8,485.3,108.8,243.0,0.4418,0.0153,0.467,10.6,0.37
user12,106,tap,2,0.2236,81.6,312.2,82.5,315.6,0.4135,0.1945,0.551,24.9,0.0
user12,107,long_press,21,2.1203,103.3,394.5,104.0,393.5,0.4464,0.0294,0.48,44.1,0.0
user12,108,swipe_right,17,0.2999,189.1,464.6,535.6,464.6,0.6989,0.0235,0.738,55.22,1.82
user12,109,tap,2,0.0826,171.7,258.2,170.5,256.2,0.5385,0.2539,0.718,44.5,0.0
user12,110,swipe_right,17,0.2854,137.9,582.9,450.9,582.9,0.6912,0.0232,0.73,10.6,0.34
user12,111,pinch_in,17,0.2883,165.8,417.3,165.8,46.7,0.6136,0.0208,0.648,10.6,0.34
user12,112,pinch_out,10,0.1776,143.0,322.2,143.0,105.4,0.5154,0.0183,0.54,21.12,0.73
user12,113,long_press,14,1.4054,199.9,562.1,199.1,564.5,0.3387,0.0111,0.351,49.9,0.0
user12,114,tap,2,0.1693,31.9,467.6,34.8,467.2,0.4535,0.2143,0.605,49.4,0.0
user12,115,swipe_down,14,0.2438,194.1,286.6,194.1,561.5,0.619,0.0208,0.649,39.57,1.32
user12,116,tap,2,0.1489,53.5,126.1,52.7,124.5,0.343,0.1612,0.457,22.1,0.0
user12,117,swipe_right,9,0.1596,30.0,559.7,200.4,559.7,0.5886,0.0218,0.623,12.59,0.46
user12,118,pinch_out,14,0.237,199.9,255.4,199.9,-0.6,0.5633,0.0191,0.591,22.23,0.74
user12,119,long_press,14,1.4587,37.0,512.4,37.1,514.3,0.5429,0.0183,0.564,32.4,0.0
user12,120,pinch_out,22,0.3763,189.5,561.2,189.5,183.7,0.5862,0.0192,0.616,36.15,1.15
user12,121,pinch_in,9,0.1631,164.9,395.3,164.9,209.8,0.612,0.0228,0.648,18.24,0.67
user12,122,pinch_in,17,0.2975,79.4,400.0,79.4,46.0,0.6412,0.0216,0.677,21.61,0.71
user12,123,swipe_down,17,0.2995,37.1,394.1,37.1,743.2,0.5472,0.0184,0.578,43.22,1.42
user12,124,tap,2,0.1719,62.0,392.2,60.1,394.7,0.4285,0.2015,0.571,30.4,0.0
user12,125,swipe_down,10,0.1731,150.3,493.8,150.3,684.9,0.41,0.0143,0.429,41.54,1.48
user12,126,double_tap,4,0.6539,144.4,107.2,146.7,109.2,0.3625,0.1391,0.483,30.1,0.0
user12,127,swipe_down,16,0.2671,66.8,229.9,66.8,476.9,0.5078,0.0169,0.533,35.41,1.18
user12,128,long_press,18,1.8372,94.1,599.2,93.3,600.9,0.5516,0.0275,0.583,64.4,0.0
user12,129,swipe_up,8,0.1439,53.2,471.0,53.2,306.3,0.616,0.0222,0.644,17.17,0.64
user12,130,swipe_left,21,0.351,150.6,407.8,-244.4,407.8,0.5852,0.0192,0.618,49.81,1.6
user12,131,double_tap,4,0.7085,132.2,345.3,130.6,356.2,0.4935,0.1899,0.658,23.7,0.0
user12,132,swipe_right,16,0.274,46.0,321.1,374.8,321.1,0.5099,0.017,0.535,48.59,1.59
user12,133,tap,2,0.1817,62.0,167.1,61.2,165.8,0.5505,0.2595,0.734,43.7,0.0
user12,134,swipe_down,11,0.1879,48.9,216.4,48.9,449.9,0.5981,0.0214,0.633,45.36,1.6
user12,135,tap,2,0.2214,164.9,427.6,166.1,429.7,0.555,0.2616,0.74,32.7,0.0
user12,136,swipe_down,13,0.2181,169.3,364.7,169.3,601.7,0.4942,0.0172,0.522,31.1,1.05
user12,137,pinch_out,12,0.216,169.3,351.1,169.3,112.9,0.3483,0.0118,0.365,38.05,1.29
user12,138,swipe_left,15,0.2563,181.9,238.4,-70.9,238.4,0.4113,0.0141,0.435,31.04,1.03
user12,139,swipe_right,17,0.2893,192.2,437.2,498.7,437.2,0.5664,0.0189,0.598,23.38,0.76
user12,140,swipe_right,12,0.2147,132.7,581.8,372.6,581.8,0.4517,0.0154,0.473,27.52,0.97
user12,141,pinch_in,17,0.2919,152.3,391.8,152.3,111.0,0.4221,0.0142,0.446,62.81,2.06
user12,142,swipe_up,18,0.3111,125.0,423.3,125.0,95.8,0.4608,0.0152,0.484,17.5,0.58
user12,143,double_tap,4,0.428,70.0,562.1,70.4,557.0,0.49,0.1882,0.653,20.8,0.0
user12,144,tap,2,0.1426,101.4,626.0,98.4,624.0,0.438,0.2065,0.584,28.1,0.0
user12,145,pinch_out,18,0.3014,33.2,554.0,33.2,206.7,0.5692,0.0189,0.598,10.61,0.35
user12,146,swipe_down,20,0.3442,156.0,567.0,156.0,933.1,0.5773,0.019,0.606,50.38,1.62
user12,147,pinch_out,14,0.2494,138.2,493.2,138.2,209.6,0.4969,0.0168,0.521,23.17,0.78
user12,148,swipe_up,20,0.3425,45.9,421.3,45.9,97.4,0.5044,0.0166,0.53,44.61,1.43
user12,149,swipe_left,18,0.3042,172.4,381.0,-164.6,381.0,0.6746,0.0223,0.708,44.79,1.45
user12,150,swipe_left,18,0.3047,78.1,460.9,-233.9,460.9,0.4988,0.0165,0.524,31.84,1.02
user12,151,swipe_up,18,0.306,84.2,367.2,84.2,39.0,0.5854,0.0194,0.615,11.77,0.39
user12,152,swipe_up,12,0.2074,154.7,219.0,154.7,8.7,0.5065,0.0174,0.531,44.03,1.52
user12,153,long_press,16,1.6819,175.5,323.2,173.8,322.0,0.3649,0.0151,0.382,53.3,0.0
user12,154,swipe_right,18,0.3148,96.6,217.3,423.2,217.3,0.5117,0.0169,0.537,48.27,1.58
user12,155,swipe_left,16,0.274,153.0,527.5,-144.0,527.5,0.48,0.0161,0.504,20.02,0.66
user12,156,swipe_left,15,0.2593,34.6,464.9,-227.2,464.9,0.5122,0.0174,0.541,39.47,1.33
user12,157,pinch_out,10,0.1726,152.4,394.2,152.4,197.5,0.507,0.0179,0.531,42.64,1.51
user12,158,double_tap,4,0.6386,123.1,118.2,118.3,116.0,0.5525,0.213,0.737,47.2,0.0
user12,159,long_press,19,1.9697,40.8,268.9,40.5,270.1,0.4495,0.0258,0.479,27.2,0.0
user12,160,pinch_in,19,0.3222,39.6,424.1,39.6,85.3,0.6609,0.0219,0.698,46.38,1.5
user12,161,tap,2,0.1626,130.9,639.4,132.9,640.4,0.5295,0.2496,0.706,35.3,0.0
user12,162,swipe_up,11,0.196,70.2,357.9,70.2,129.2,0.4882,0.0172,0.516,44.7,1.56
user12,163,swipe_left,20,0.3446,160.7,544.9,-194.4,544.9,0.4755,0.0155,0.499,36.44,1.17
user12,164,swipe_right,17,0.2991,39.4,470.4,351.6,470.4,0.4691,0.0157,0.495,51.47,1.69
user12,165,long_press,19,1.93,135.7,193.5,135.0,193.1,0.5666,0.0312,0.602,48.6,0.0
user12,166,swipe_left,16,0.2799,45.7,399.8,-281.3,399.8,0.5278,0.0175,0.554,31.55,1.04
user12,167,double_tap,4,0.5806,40.1,304.0,39.0,302.7,0.436,0.1674,0.581,23.4,0.0
user12,168,swipe_up,17,0.295,136.0,529.1,136.0,195.0,0.396,0.0133,0.418,54.35,1.77
user12,169,tap,2,0.1398,143.8,547.6,145.4,548.5,0.354,0.1669,0.472,23.7,0.0
user12,170,swipe_right,18,0.3103,110.0,274.9,390.4,274.9,0.4438,0.0146,0.466,34.14,1.11
user12,171,long_press,19,1.9827,82.2,584.7,79.6,588.7,0.5641,0.0329,0.601,23.5,0.0
user12,172,long_press,17,1.779,83.7,205.0,81.7,204.9,0.7205,0.0336,0.759,55.4,0.0
user12,173,swipe_left,14,0.2348,199.8,509.6,-71.3,509.6,0.5949,0.0202,0.624,33.13,1.13
user12,174,swipe_up,9,0.1563,111.7,577.8,111.7,422.0,0.6619,0.0244,0.701,55.54,2.05
user12,175,double_tap,4,0.6059,99.7,528.3,95.1,525.5,0.5725,0.22,0.763,15.7,0.0
user12,176,tap,2,0.1863,170.2,156.5,170.5,154.5,0.5475,0.2581,0.73,14.0,0.0
user12,177,swipe_down,21,0.3572,74.1,536.7,74.1,925.0,0.4688,0.0156,0.495,59.75,1.93
user12,178,tap,2,0.1354,159.3,414.9,160.6,412.4,0.5095,0.2397,0.679,24.9,0.0
user12,179,swipe_left,19,0.3298,182.2,536.2,-137.5,536.2,0.5897,0.0195,0.622,32.3,1.04
user12,180,swipe_up,15,0.259,50.7,262.4,50.7,-23.6,0.5753,0.0195,0.608,31.57,1.05
user12,181,swipe_left,17,0.2977,120.9,354.8,-212.7,354.8,0.4294,0.0144,0.453,22.35,0.73
user12,182,swipe_up,9,0.1504,99.0,292.9,99.0,135.3,0.4573,0.0167,0.484,66.02,2.43
user12,183,long_press,15,1.5116,84.5,508.9,84.9,508.5,0.5575,0.0194,0.579,43.3,0.0
user12,184,swipe_down,13,0.2189,70.3,255.1,70.3,530.0,0.5647,0.0196,0.597,28.92,1.01
user12,185,long_press,19,1.9097,77.6,264.6,75.7,264.9,0.5194,0.028,0.551,37.9,0.0
user12,186,swipe_right,16,0.2806,132.8,435.4,440.4,435.4,0.46,0.0154,0.483,25.14,0.85
user12,187,swipe_down,10,0.1749,86.1,514.4,86.1,687.9,0.4872,0.0171,0.51,10.56,0.39
user12,188,pinch_out,7,0.1305,92.6,546.1,92.6,377.6,0.5617,0.0223,0.596,30.66,1.19
user12,189,swipe_right,9,0.1589,198.2,381.1,379.6,381.1,0.7128,0.0265,0.755,32.44,1.2
user12,190,swipe_down,10,0.1819,87.0,382.0,87.0,573.6,0.5468,0.0191,0.572,11.04,0.42
user12,191,swipe_left,18,0.3157,79.5,478.6,-281.6,478.6,0.484,0.0159,0.508,31.4,1.05
user12,192,swipe_left,11,0.1992,63.2,455.9,-110.4,455.9,0.6021,0.0214,0.637,20.4,0.71
user12,193,tap,2,0.132,117.3,168.3,114.9,166.5,0.427,0.2008,0.569,55.6,0.0
user12,194,pinch_out,16,0.2769,169.9,329.0,169.9,29.8,0.4855,0.0162,0.509,41.06,1.35
user12,195,swipe_left,9,0.1589,73.1,353.1,-113.1,353.1,0.615,0.0228,0.651,13.72,0.5
user12,196,swipe_left,19,0.3217,86.5,293.4,-271.6,293.4,0.6141,0.0204,0.648,44.27,1.43
user12,197,pinch_in,17,0.2843,33.1,438.0,33.1,140.9,0.5361,0.0181,0.566,51.47,1.69
user12,198,swipe_right,11,0.1844,145.1,406.8,357.2,406.8,0.5057,0.0181,0.535,59.4,2.07
user12,199,tap,2,0.1243,155.3,684.3,154.5,681.6,0.4335,0.2044,0.578,25.4,0.0
user13,0,swipe_left,23,0.3999,280.8,413.1,79.9,413.1,0.6019,0.0195,0.635,46.46,1.48
user13,1,long_press,14,1.439,191.6,249.6,190.5,249.1,0.5509,0.0183,0.571,41.8,0.0
user13,2,pinch_out,37,0.6252,208.9,321.0,208.9,64.9,0.708,0.0224,0.746,30.46,0.94
user13,3,swipe_left,23,0.3864,209.4,260.0,-13.4,260.0,0.53,0.0174,0.559,44.81,1.41
user13,4,tap,2,0.0307,315.2,318.1,317.8,319.6,0.4005,0.1888,0.534,32.2,0.0
user13,5,swipe_left,72,1.2077,201.4,370.4,-171.0,370.4,0.673,0.0209,0.708,40.45,1.21
user13,6,tap,2,0.0409,343.1,162.0,345.6,162.8,0.5275,0.2482,0.703,15.0,0.0
user13,7,long_press,17,1.7682,283.9,483.3,287.3,484.6,0.5636,0.0259,0.593,50.0,0.0
user13,8,tap,2,0.061,172.5,335.4,170.2,336.0,0.523,0.2461,0.697,28.6,0.0
user13,9,swipe_up,14,0.2392,190.5,267.8,190.5,95.2,0.5906,0.0199,0.619,43.99,1.5
user13,10,long_press,15,1.5129,248.3,332.0,250.1,334.0,0.5589,0.0194,0.581,44.0,0.0
user13,11,long_press,15,1.5924,257.1,210.1,259.4,207.6,0.5959,0.0224,0.622,35.1,0.0
user13,12,double_tap,4,0.325,216.0,598.4,217.2,597.6,0.47,0.1813,0.627,24.4,0.0
user13,13,long_press,17,1.7153,342.4,244.1,344.7,245.1,0.5249,0.0225,0.551,49.1,0.0
user13,14,swipe_up,19,0.3227,333.6,514.3,333.6,309.4,0.7292,0.0242,0.77,62.92,2.04
user13,15,long_press,15,1.5032,171.5,473.4,174.7,471.2,0.6445,0.0223,0.67,48.7,0.0
user13,16,swipe_down,25,0.431,193.9,491.6,193.9,730.4,0.6139,0.0199,0.648,54.78,1.73
user13,17,tap,2,0.0471,174.4,523.4,174.2,526.1,0.5305,0.2496,0.707,20.7,0.0
user13,18,tap,2,0.0492,293.4,317.2,292.5,314.5,0.5695,0.268,0.759,29.7,0.0
user13,19,tap,2,0.0633,315.6,215.3,320.4,215.5,0.444,0.2093,0.592,18.2,0.0
user13,20,pinch_in,34,0.5715,349.5,362.4,349.5,159.3,0.6886,0.0219,0.724,30.85,0.95
user13,21,tap,2,0.0418,198.9,396.5,197.6,397.7,0.528,0.2489,0.704,10.5,0.0
user13,22,pinch_in,22,0.3728,216.5,422.8,216.5,261.2,0.6506,0.0212,0.683,42.53,1.35
user13,23,pinch_in,52,0.8733,171.9,302.7,171.9,-56.7,0.5526,0.0173,0.581,43.11,1.3
user13,24,tap,2,0.057,195.5,623.1,197.6,618.4,0.534,0.2517,0.712,43.0,0.0
user13,25,swipe_down,28,0.4741,268.8,567.8,268.8,807.1,0.6415,0.0205,0.674,49.39,1.55
user13,26,double_tap,4,0.2607,279.7,502.3,279.1,504.7,0.4295,0.1657,0.573,41.9,0.0
user13,27,tap,2,0.0441,328.5,696.3,330.4,693.5,0.518,0.2447,0.691,39.2,0.0
user13,28,swipe_right,23,0.389,196.8,431.0,437.1,431.0,0.6256,0.0204,0.66,45.98,1.46
user13,29,tap,2,0.0464,262.9,654.4,265.5,654.4,0.4875,0.2298,0.65,33.8,0.0
user13,30,tap,2,0.0679,159.0,275.0,156.6,276.1,0.426,0.2008,0.568,37.0,0.0
user13,31,long_press,15,1.559,283.5,380.1,281.3,385.2,0.5653,0.0207,0.589,52.1,0.0
user13,32,pinch_in,31,0.5174,152.8,564.8,152.8,346.0,0.6042,0.0194,0.637,53.05,1.65
user13,33,pinch_in,36,0.6083,233.2,471.4,233.2,184.2,0.4753,0.0151,0.5,55.07,1.69
user13,34,swipe_left,26,0.4464,288.8,201.2,1.6,201.2,0.4895,0.0157,0.514,53.52,1.69
user13,35,swipe_right,31,0.5204,316.6,486.9,586.4,486.9,0.4349,0.0138,0.459,50.97,1.59
user13,36,swipe_right,31,0.5183,319.7,353.6,585.1,353.6,0.566,0.0182,0.597,45.21,1.41
user13,37,swipe_left,43,0.7307,271.2,418.8,-78.5,418.8,0.5652,0.0178,0.596,38.7,1.18
user13,38,double_tap,4,0.2715,304.3,399.5,296.4,402.6,0.6195,0.2384,0.826,41.3,0.0
user13,39,tap,2,0.0592,246.0,442.9,249.2,444.5,0.44,0.2079,0.587,19.8,0.0
user13,40,swipe_right,35,0.5872,167.6,488.2,493.6,488.2,0.6797,0.0216,0.717,40.58,1.25
user13,41,double_tap,4,0.4185,333.2,309.4,335.9,308.5,0.4745,0.183,0.633,54.6,0.0
user13,42,swipe_down,39,0.6564,170.7,248.6,170.7,574.1,0.6078,0.0192,0.641,48.95,1.5
user13,43,tap,2,0.074,200.1,587.9,200.7,592.1,0.438,0.2065,0.584,31.3,0.0
user13,44,swipe_right,34,0.58,188.1,431.2,471.5,431.2,0.7223,0.023,0.759,40.53,1.26
user13,45,swipe_down,24,0.4011,297.6,494.4,297.6,713.5,0.5318,0.0172,0.559,37.21,1.18
user13,46,pinch_in,29,0.4873,235.5,490.7,235.5,287.8,0.4955,0.016,0.523,60.61,1.9
user13,47,swipe_right,30,0.5055,189.8,364.1,472.8,364.1,0.7214,0.023,0.758,57.08,1.77
user13,48,long_press,11,1.1913,281.7,354.0,280.7,359.1,0.7469,0.0254,0.771,39.8,0.0
user13,49,swipe_up,44,0.7369,297.1,584.7,297.1,341.1,0.6618,0.0208,0.696,46.68,1.42
user13,50,tap,2,0.0456,320.2,300.4,319.4,296.4,0.441,0.2079,0.588,32.3,0.0
user13,51,long_press,17,1.7163,337.4,355.8,338.0,356.9,0.4772,0.0207,0.501,45.6,0.0
user13,52,swipe_right,27,0.4617,325.6,363.9,580.2,363.9,0.7301,0.0234,0.77,51.33,1.61
user13,53,tap,2,0.0523,153.8,398.0,152.1,399.5,0.5205,0.2454,0.694,34.5,0.0
user13,54,swipe_left,27,0.4649,307.2,329.5,-9.7,329.5,0.52,0.0167,0.548,45.74,1.44
user13,55,swipe_left,13,0.2217,229.8,252.0,60.8,252.0,0.4602,0.0159,0.487,42.31,1.43
user13,56,tap,2,0.0633,187.8,135.9,187.7,133.8,0.5325,0.251,0.71,36.9,0.0
user13,57,tap,2,0.0681,278.3,186.7,277.9,184.9,0.429,0.2022,0.572,51.7,0.0
user13,58,pinch_in,46,0.7688,291.3,473.4,291.3,123.3,0.5239,0.0165,0.551,38.91,1.18
user13,59,swipe_down,24,0.4049,287.8,200.1,287.8,365.1,0.5475,0.0176,0.575,30.59,0.99
user13,60,swipe_right,24,0.416,285.2,254.1,510.1,254.1,0.5658,0.0183,0.594,45.97,1.47
user13,61,swipe_up,59,0.984,220.2,415.0,220.2,77.7,0.5641,0.0176,0.594,46.37,1.39
user13,62,swipe_up,27,0.4606,341.4,429.6,341.4,239.9,0.723,0.0234,0.762,34.94,1.1
user13,63,tap,2,0.0581,229.2,387.6,227.8,386.1,0.4985,0.2355,0.665,23.4,0.0
user13,64,pinch_in,28,0.4682,159.1,452.9,159.1,209.5,0.4621,0.0148,0.486,57.37,1.79
user13,65,pinch_in,28,0.4721,248.6,515.1,248.6,241.4,0.5014,0.016,0.527,41.96,1.31
user13,66,swipe_right,21,0.3548,174.9,505.9,389.4,505.9,0.5746,0.0187,0.606,45.78,1.47
user13,67,tap,2,0.0576,279.2,470.0,276.9,469.0,0.4465,0.21,0.595,28.0,0.0
user13,68,tap,2,0.058,261.4,138.7,259.5,142.3,0.561,0.2645,0.748,46.8,0.0
user13,69,swipe_up,35,0.5991,222.2,397.1,222.2,157.3,0.5929,0.0188,0.625,34.55,1.08
user13,70,tap,2,0.0587,197.7,481.2,202.1,481.4,0.4575,0.2157,0.61,32.6,0.0
user13,71,tap,2,0.049,223.1,485.3,223.2,489.6,0.4935,0.2326,0.658,33.7,0.0
user13,72,double_tap,4,0.3419,172.7,694.3,176.8,689.8,0.504,0.194,0.672,21.5,0.0
user13,73,double_tap,4,0.3565,221.8,214.4,225.0,212.2,0.453,0.1744,0.604,45.2,0.0
user13,74,tap,2,0.0618,266.0,666.2,267.1,662.8,0.5355,0.2524,0.714,47.6,0.0
user13,75,swipe_up,23,0.3956,202.0,451.5,202.0,290.9,0.561,0.0182,0.592,52.2,1.66
user13,76,swipe_right,41,0.6877,278.9,252.1,644.1,252.1,0.5025,0.0158,0.53,40.89,1.24
user13,77,tap,2,0.0308,292.1,661.2,292.0,661.8,0.5025,0.2369,0.67,42.3,0.0
user13,78,pinch_out,15,0.2509,213.2,522.4,213.2,347.6,0.5161,0.0175,0.545,37.72,1.26
user13,79,swipe_right,55,0.9275,163.0,403.9,552.8,403.9,0.564,0.0176,0.594,51.8,1.55
user13,80,pinch_out,59,0.9933,207.1,598.8,207.1,380.3,0.6737,0.021,0.71,76.31,2.29
user13,81,swipe_right,17,0.2932,207.3,526.0,358.1,526.0,0.5572,0.0187,0.588,66.82,2.2
user13,82,swipe_left,24,0.4165,196.9,416.4,-87.6,416.4,0.6209,0.0201,0.652,50.55,1.59
user13,83,pinch_in,30,0.5009,266.4,327.4,266.4,81.6,0.5296,0.017,0.557,40.45,1.27
user13,84,swipe_right,42,0.7107,303.7,331.7,684.8,331.7,0.7035,0.0222,0.74,39.84,1.21
user13,85,pinch_out,16,0.2726,285.7,440.7,285.7,248.9,0.462,0.0154,0.485,38.81,1.3
user13,86,pinch_in,39,0.6584,286.7,245.1,286.7,-22.0,0.4953,0.0157,0.522,61.63,1.88
user13,87,swipe_down,19,0.3189,284.8,259.5,284.8,415.6,0.5495,0.0183,0.58,51.67,1.68
user13,88,long_press,14,1.4107,151.2,307.5,147.0,306.0,0.5094,0.0168,0.528,57.4,0.0
user13,89,swipe_right,20,0.3496,300.8,405.1,522.3,405.1,0.6108,0.02,0.641,48.89,1.57
user13,90,long_press,14,1.4966,268.1,448.7,268.5,448.6,0.6222,0.0216,0.647,53.5,0.0
